description,base_lorom,base_file_offset,plm_id,plm_name,x,y,param,file_offset,plm_description
; Room $CF54. n00b tube west,8F:C3DF,07C3DF,B647,,10,7,8000,07C41B,Upwards extension
; Room $CF54. n00b tube west,8F:C3DF,07C3DF,B647,,10,8,8000,07C421,Upwards extension
; Room $CF54. n00b tube west,8F:C3DF,07C3DF,B703,,10,9,CFC6,07C427,Scroll PLM
; Room $CF54. n00b tube west,8F:C3DF,07C3DF,C82A,,22,5,8000,07C42D,Downwards closed gate
; Room $CF54. n00b tube west,8F:C3DF,07C3DF,C836,,22,5,000A,07C433,Downwards gate shotblock
; Room $CF80. n00b tube east,8F:C3E1,07C3E1,B703,,5,9,CFB5,07C3E1,Scroll PLM
; Room $CF80. n00b tube east,8F:C3E1,07C3E1,B703,,5,16,CFBC,07C3E7,Scroll PLM
; Room $CF80. n00b tube east,8F:C3E1,07C3E1,B703,,5,22,CFC1,07C3ED,Scroll PLM
; Room $CF80. n00b tube east,8F:C3E1,07C3E1,B647,,10,3,8000,07C3F3,Upwards extension
; Room $CF80. n00b tube east,8F:C3E1,07C3E1,B647,,10,4,8000,07C3F9,Upwards extension
; Room $CF80. n00b tube east,8F:C3E1,07C3E1,B647,,10,5,8000,07C3FF,Upwards extension
; Room $CF80. n00b tube east,8F:C3E1,07C3E1,B647,,10,6,8000,07C405,Upwards extension
; Room $CF80. n00b tube east,8F:C3E1,07C3E1,B647,,10,7,8000,07C40B,Upwards extension
; Room $CF80. n00b tube east,8F:C3E1,07C3E1,B647,,10,8,8000,07C411,Upwards extension
; Room $CF80. n00b tube east,8F:C3E1,07C3E1,B703,,10,9,CFC6,07C417,Scroll PLM
; Room $CF80. n00b tube east,8F:C3E1,07C3E1,C82A,,22,5,8000,07C41D,Downwards closed gate
; Room $CF80. n00b tube east,8F:C3E1,07C3E1,C836,,22,5,000A,07C423,Downwards gate shotblock
; Room $CFC9. Maridia mainstreet,8F:C42B,07C42B,B703,,37,41,D012,07C42B,Scroll PLM
; Room $CFC9. Maridia mainstreet,8F:C42B,07C42B,C88A,,30,118,008D,07C431,Door. Red door facing left
; Room $CFC9. Maridia mainstreet,8F:C42B,07C42B,EEDB,,14,53,0088,07C437,Missile tank
; Room $CFC9. Maridia mainstreet,8F:C42B,07C42B,EEDF,,22,40,0089,07C43D,Super missile tank
; Room $D017. Maridia space pirate room,8F:C445,07C445,B647,,31,38,8000,07C445,Upwards extension
; Room $D017. Maridia space pirate room,8F:C445,07C445,B647,,31,39,8000,07C44B,Upwards extension
; Room $D017. Maridia space pirate room,8F:C445,07C445,B647,,31,40,8000,07C451,Upwards extension
; Room $D017. Maridia space pirate room,8F:C445,07C445,B703,,31,41,D052,07C457,Scroll PLM
; Room $D017. Maridia space pirate room,8F:C445,07C445,B647,,48,38,8000,07C45D,Upwards extension
; Room $D017. Maridia space pirate room,8F:C445,07C445,B647,,48,39,8000,07C463,Upwards extension
; Room $D017. Maridia space pirate room,8F:C445,07C445,B647,,48,40,8000,07C469,Upwards extension
; Room $D017. Maridia space pirate room,8F:C445,07C445,B703,,48,41,D052,07C46F,Scroll PLM
; Room $D017. Maridia space pirate room,8F:C445,07C445,C88A,,62,38,008E,07C475,Door. Red door facing left
; Room $D055. Tatori room,8F:C47D,07C47D,EED7,,31,10,008A,07C47D,Energy tank
; Room $D055. Tatori room,8F:C47D,07C47D,EF83,,44,29,008B,07C483,"Missile tank, shot block"
; Room $D08A. Maridia green gate hall,8F:C48B,07C48B,C82A,,14,7,8000,07C48B,Downwards closed gate
; Room $D08A. Maridia green gate hall,8F:C48B,07C48B,C836,,14,7,0008,07C491,Downwards gate shotblock
; Room $D0B9. Mt. Doom,8F:C499,07C499,B703,,30,6,D138,07C4B1,Scroll PLM
; Room $D104. Maridia -> Red Brinstar room,8F:C49B,07C49B,B703,,32,6,D135,07C49B,Scroll PLM
; Room $D104. Maridia -> Red Brinstar room,8F:C49B,07C49B,B703,,30,6,D138,07C4A1,Scroll PLM
; Room $D13B. Sandy Maridia missile and super missile room,8F:C4A9,07C4A9,B703,,7,31,D16A,07C4A9,Scroll PLM
; Room $D13B. Sandy Maridia missile and super missile room,8F:C4A9,07C4A9,EEDF,,4,38,008C,07C4AF,Super missile tank
; Room $D13B. Sandy Maridia missile and super missile room,8F:C4A9,07C4A9,EEDB,,11,39,008D,07C4B5,Missile tank
; Room $D16D. Sandy Maridia memu room,8F:C4BD,07C4BD,B647,,32,22,8000,07C4BD,Upwards extension
; Room $D16D. Sandy Maridia memu room,8F:C4BD,07C4BD,B647,,32,23,8000,07C4C3,Upwards extension
; Room $D16D. Sandy Maridia memu room,8F:C4BD,07C4BD,B647,,32,24,8000,07C4C9,Upwards extension
; Room $D16D. Sandy Maridia memu room,8F:C4BD,07C4BD,B703,,32,25,D1A0,07C4CF,Scroll PLM
; Room $D16D. Sandy Maridia memu room,8F:C4BD,07C4BD,B647,,15,22,8000,07C4D5,Upwards extension
; Room $D16D. Sandy Maridia memu room,8F:C4BD,07C4BD,B647,,15,23,8000,07C4DB,Upwards extension
; Room $D16D. Sandy Maridia memu room,8F:C4BD,07C4BD,B647,,15,24,8000,07C4E1,Upwards extension
; Room $D16D. Sandy Maridia memu room,8F:C4BD,07C4BD,B703,,15,25,D1A0,07C4E7,Scroll PLM
; Room $D1A3. Maridia crab shaft,8F:C4EF,07C4EF,B703,,7,45,D1D8,07C4EF,Scroll PLM
; Room $D1A3. Maridia crab shaft,8F:C4EF,07C4EF,B63B,,8,45,8000,07C4F5,Rightwards extension
; Room $D1A3. Maridia crab shaft,8F:C4EF,07C4EF,C872,,30,54,008F,07C4FB,Door. Green door facing left
; Room $D1DD. Beach,8F:C503,07C503,B647,,31,38,8000,07C503,Upwards extension
; Room $D1DD. Beach,8F:C503,07C503,B647,,31,39,8000,07C509,Upwards extension
; Room $D1DD. Beach,8F:C503,07C503,B647,,31,40,8000,07C50F,Upwards extension
; Room $D1DD. Beach,8F:C503,07C503,B703,,31,41,D216,07C515,Scroll PLM
; Room $D1DD. Beach,8F:C503,07C503,B647,,29,38,8000,07C51B,Upwards extension
; Room $D1DD. Beach,8F:C503,07C503,B647,,29,39,8000,07C521,Upwards extension
; Room $D1DD. Beach,8F:C503,07C503,B647,,29,40,8000,07C527,Upwards extension
; Room $D1DD. Beach,8F:C503,07C503,B703,,29,41,D219,07C52D,Scroll PLM
; Room $D1DD. Beach,8F:C503,07C503,EEDB,,44,40,008E,07C533,Missile tank
; Room $D21C. Maridia broken glass tube room,8F:C53B,07C53B,B703,,8,14,D24D,07C53B,Scroll PLM
; Room $D21C. Maridia broken glass tube room,8F:C53B,07C53B,B703,,8,17,D24D,07C541,Scroll PLM
; Room $D21C. Maridia broken glass tube room,8F:C53B,07C53B,C88A,,14,22,0090,07C547,Door. Red door facing left
; Room $D252. Maridia broken glass tube room east,8F:C54F,07C54F,EF67,,25,38,008F,07C579,"Plasma beam, chozo orb"
; Room $D27E. Plasma beam puyo room,8F:C551,07C551,EF67,,25,38,008F,07C569,"Plasma beam, chozo orb"
; Room $D2AA. Plasma beam room,8F:C553,07C553,C848,,1,6,0C91,07C553,Door. Grey door facing right
; Room $D2AA. Plasma beam room,8F:C553,07C553,EF67,,25,38,008F,07C559,"Plasma beam, chozo orb"
; Room $D2D9. Sandy Maridia choot-puyo hall,8F:C561,07C561,C88A,,14,70,0092,07C579,Door. Red door facing left
; Room $D30B. Maridia -> Crateria elevator,8F:C563,07C563,B70B,,6,44,8000,07C563,Elevator platform
; Room $D30B. Maridia -> Crateria elevator,8F:C563,07C563,C88A,,14,70,0092,07C569,Door. Red door facing left
; Room $D340. Sandy Maridia mainstreet,8F:C571,07C571,C842,,46,22,0093,07C571,Door. Grey door facing left
; Room $D340. Sandy Maridia mainstreet,8F:C571,07C571,C87E,,6,45,0094,07C577,Door. Green door facing up
; Room $D3B6. Maridia map station,8F:C581,07C581,B6D3,,11,10,8000,07C581,Map station
; Room $D3DF. Sandy Maridia save station,8F:C589,07C589,B76F,,7,11,0001,07C589,Save station
; Room $D408. Maridia elevatube,8F:C591,07C591,B63B,,4,20,8000,07C5CD,Rightwards extension
; Room $D408. Maridia elevatube,8F:C591,07C591,B63B,,5,20,8000,07C5D3,Rightwards extension
; Room $D408. Maridia elevatube,8F:C591,07C591,B63B,,6,20,8000,07C5D9,Rightwards extension
; Room $D408. Maridia elevatube,8F:C591,07C591,B63B,,7,20,8000,07C5DF,Rightwards extension
; Room $D408. Maridia elevatube,8F:C591,07C591,B63B,,8,20,8000,07C5E5,Rightwards extension
; Room $D408. Maridia elevatube,8F:C591,07C591,B63B,,9,20,8000,07C5EB,Rightwards extension
; Room $D408. Maridia elevatube,8F:C591,07C591,B63B,,10,20,8000,07C5F1,Rightwards extension
; Room $D408. Maridia elevatube,8F:C591,07C591,B63B,,11,20,8000,07C5F7,Rightwards extension
; Room $D408. Maridia elevatube,8F:C591,07C591,B63B,,12,20,8000,07C5FD,Rightwards extension
; Room $D408. Maridia elevatube,8F:C591,07C591,C884,,6,2,0095,07C603,Door. Green door facing down
; Room $D433. Sandy Maridia quicksand top,8F:C593,07C593,B63B,,4,20,8000,07C5BD,Rightwards extension
; Room $D433. Sandy Maridia quicksand top,8F:C593,07C593,B63B,,5,20,8000,07C5C3,Rightwards extension
; Room $D433. Sandy Maridia quicksand top,8F:C593,07C593,B63B,,6,20,8000,07C5C9,Rightwards extension
; Room $D433. Sandy Maridia quicksand top,8F:C593,07C593,B63B,,7,20,8000,07C5CF,Rightwards extension
; Room $D433. Sandy Maridia quicksand top,8F:C593,07C593,B63B,,8,20,8000,07C5D5,Rightwards extension
; Room $D433. Sandy Maridia quicksand top,8F:C593,07C593,B63B,,9,20,8000,07C5DB,Rightwards extension
; Room $D433. Sandy Maridia quicksand top,8F:C593,07C593,B63B,,10,20,8000,07C5E1,Rightwards extension
; Room $D433. Sandy Maridia quicksand top,8F:C593,07C593,B63B,,11,20,8000,07C5E7,Rightwards extension
; Room $D433. Sandy Maridia quicksand top,8F:C593,07C593,B63B,,12,20,8000,07C5ED,Rightwards extension
; Room $D433. Sandy Maridia quicksand top,8F:C593,07C593,C884,,6,2,0095,07C5F3,Door. Green door facing down
; Room $D461. Evir hall west,8F:C595,07C595,B63B,,4,20,8000,07C5AD,Rightwards extension
; Room $D461. Evir hall west,8F:C595,07C595,B63B,,5,20,8000,07C5B3,Rightwards extension
; Room $D461. Evir hall west,8F:C595,07C595,B63B,,6,20,8000,07C5B9,Rightwards extension
; Room $D461. Evir hall west,8F:C595,07C595,B63B,,7,20,8000,07C5BF,Rightwards extension
; Room $D461. Evir hall west,8F:C595,07C595,B63B,,8,20,8000,07C5C5,Rightwards extension
; Room $D461. Evir hall west,8F:C595,07C595,B63B,,9,20,8000,07C5CB,Rightwards extension
; Room $D461. Evir hall west,8F:C595,07C595,B63B,,10,20,8000,07C5D1,Rightwards extension
; Room $D461. Evir hall west,8F:C595,07C595,B63B,,11,20,8000,07C5D7,Rightwards extension
; Room $D461. Evir hall west,8F:C595,07C595,B63B,,12,20,8000,07C5DD,Rightwards extension
; Room $D461. Evir hall west,8F:C595,07C595,C884,,6,2,0095,07C5E3,Door. Green door facing down
; Room $D48E. Elevatube south,8F:C597,07C597,B703,,3,20,D4BD,07C597,Scroll PLM
; Room $D48E. Elevatube south,8F:C597,07C597,B63B,,4,20,8000,07C59D,Rightwards extension
; Room $D48E. Elevatube south,8F:C597,07C597,B63B,,5,20,8000,07C5A3,Rightwards extension
; Room $D48E. Elevatube south,8F:C597,07C597,B63B,,6,20,8000,07C5A9,Rightwards extension
; Room $D48E. Elevatube south,8F:C597,07C597,B63B,,7,20,8000,07C5AF,Rightwards extension
; Room $D48E. Elevatube south,8F:C597,07C597,B63B,,8,20,8000,07C5B5,Rightwards extension
; Room $D48E. Elevatube south,8F:C597,07C597,B63B,,9,20,8000,07C5BB,Rightwards extension
; Room $D48E. Elevatube south,8F:C597,07C597,B63B,,10,20,8000,07C5C1,Rightwards extension
; Room $D48E. Elevatube south,8F:C597,07C597,B63B,,11,20,8000,07C5C7,Rightwards extension
; Room $D48E. Elevatube south,8F:C597,07C597,B63B,,12,20,8000,07C5CD,Rightwards extension
; Room $D48E. Elevatube south,8F:C597,07C597,C884,,6,2,0095,07C5D3,Door. Green door facing down
; Room $D4C2. Evir hall east,8F:C5DB,07C5DB,EF7B,,15,4,0091,07C5F3,"Reserve tank, chozo orb"
; Room $D4EF. Snail room quicksand items west,8F:C5DD,07C5DD,EEDB,,6,4,0090,07C5DD,Missile tank
; Room $D4EF. Snail room quicksand items west,8F:C5DD,07C5DD,EF7B,,15,4,0091,07C5E3,"Reserve tank, chozo orb"
; Room $D51E. Snail room quicksand items east,8F:C5EB,07C5EB,EEDB,,3,7,0092,07C5EB,Missile tank
; Room $D51E. Snail room quicksand items east,8F:C5EB,07C5EB,EEE3,,25,16,0093,07C5F1,Power bomb tank
; Room $D54D. Snail room quicksand fall west,8F:C5F9,07C5F9,EEDB,,76,9,0094,07C623,Missile tank
; Room $D54D. Snail room quicksand fall west,8F:C5F9,07C5F9,EEDF,,92,8,0095,07C629,Super missile tank
; Room $D57A. Snail room quicksand fall east,8F:C5FB,07C5FB,EEDB,,76,9,0094,07C613,Missile tank
; Room $D57A. Snail room quicksand fall east,8F:C5FB,07C5FB,EEDF,,92,8,0095,07C619,Super missile tank
; Room $D5A7. Snail room,8F:C5FD,07C5FD,C890,,1,38,0096,07C5FD,Door. Red door facing right
; Room $D5A7. Snail room,8F:C5FD,07C5FD,EEDB,,76,9,0094,07C603,Missile tank
; Room $D5A7. Snail room,8F:C5FD,07C5FD,EEDF,,92,8,0095,07C609,Super missile tank
; Room $D5EC. Sandy Maridia quicksand bottom,8F:C611,07C611,C842,,14,6,0097,07C611,Door. Grey door facing left
; Room $D617. Mochtroid room,8F:C619,07C619,B63B,,7,50,8000,07C631,Rightwards extension
; Room $D617. Mochtroid room,8F:C619,07C619,B63B,,8,50,8000,07C637,Rightwards extension
; Room $D617. Mochtroid room,8F:C619,07C619,B63B,,9,50,8000,07C63D,Rightwards extension
; Room $D617. Mochtroid room,8F:C619,07C619,B703,,13,12,D67D,07C643,Scroll PLM
; Room $D617. Mochtroid room,8F:C619,07C619,B647,,13,11,8000,07C649,Upwards extension
; Room $D617. Mochtroid room,8F:C619,07C619,B647,,13,10,8000,07C64F,Upwards extension
; Room $D617. Mochtroid room,8F:C619,07C619,B647,,13,9,8000,07C655,Upwards extension
; Room $D617. Mochtroid room,8F:C619,07C619,B647,,13,8,8000,07C65B,Upwards extension
; Room $D617. Mochtroid room,8F:C619,07C619,B647,,13,7,8000,07C661,Upwards extension
; Room $D617. Mochtroid room,8F:C619,07C619,B647,,13,6,8000,07C667,Upwards extension
; Room $D617. Mochtroid room,8F:C619,07C619,B647,,13,5,8000,07C66D,Upwards extension
; Room $D617. Mochtroid room,8F:C619,07C619,B647,,13,4,8000,07C673,Upwards extension
; Room $D617. Mochtroid room,8F:C619,07C619,B703,,18,14,D68A,07C679,Scroll PLM
; Room $D617. Mochtroid room,8F:C619,07C619,B647,,18,13,8000,07C67F,Upwards extension
; Room $D617. Mochtroid room,8F:C619,07C619,B647,,18,12,8000,07C685,Upwards extension
; Room $D617. Mochtroid room,8F:C619,07C619,B647,,18,11,8000,07C68B,Upwards extension
; Room $D617. Mochtroid room,8F:C619,07C619,B647,,18,10,8000,07C691,Upwards extension
; Room $D617. Mochtroid room,8F:C619,07C619,B647,,18,9,8000,07C697,Upwards extension
; Room $D617. Mochtroid room,8F:C619,07C619,B647,,18,8,8000,07C69D,Upwards extension
; Room $D617. Mochtroid room,8F:C619,07C619,B647,,18,7,8000,07C6A3,Upwards extension
; Room $D617. Mochtroid room,8F:C619,07C619,B703,,21,43,D695,07C6A9,Scroll PLM
; Room $D617. Mochtroid room,8F:C619,07C619,B63B,,22,43,8000,07C6AF,Rightwards extension
; Room $D617. Mochtroid room,8F:C619,07C619,B63B,,23,43,8000,07C6B5,Rightwards extension
; Room $D646. Pants room,8F:C61B,07C61B,B703,,6,50,D67D,07C61B,Scroll PLM
; Room $D646. Pants room,8F:C61B,07C61B,B63B,,7,50,8000,07C621,Rightwards extension
; Room $D646. Pants room,8F:C61B,07C61B,B63B,,8,50,8000,07C627,Rightwards extension
; Room $D646. Pants room,8F:C61B,07C61B,B63B,,9,50,8000,07C62D,Rightwards extension
; Room $D646. Pants room,8F:C61B,07C61B,B703,,13,12,D67D,07C633,Scroll PLM
; Room $D646. Pants room,8F:C61B,07C61B,B647,,13,11,8000,07C639,Upwards extension
; Room $D646. Pants room,8F:C61B,07C61B,B647,,13,10,8000,07C63F,Upwards extension
; Room $D646. Pants room,8F:C61B,07C61B,B647,,13,9,8000,07C645,Upwards extension
; Room $D646. Pants room,8F:C61B,07C61B,B647,,13,8,8000,07C64B,Upwards extension
; Room $D646. Pants room,8F:C61B,07C61B,B647,,13,7,8000,07C651,Upwards extension
; Room $D646. Pants room,8F:C61B,07C61B,B647,,13,6,8000,07C657,Upwards extension
; Room $D646. Pants room,8F:C61B,07C61B,B647,,13,5,8000,07C65D,Upwards extension
; Room $D646. Pants room,8F:C61B,07C61B,B647,,13,4,8000,07C663,Upwards extension
; Room $D646. Pants room,8F:C61B,07C61B,B703,,18,14,D68A,07C669,Scroll PLM
; Room $D646. Pants room,8F:C61B,07C61B,B647,,18,13,8000,07C66F,Upwards extension
; Room $D646. Pants room,8F:C61B,07C61B,B647,,18,12,8000,07C675,Upwards extension
; Room $D646. Pants room,8F:C61B,07C61B,B647,,18,11,8000,07C67B,Upwards extension
; Room $D646. Pants room,8F:C61B,07C61B,B647,,18,10,8000,07C681,Upwards extension
; Room $D646. Pants room,8F:C61B,07C61B,B647,,18,9,8000,07C687,Upwards extension
; Room $D646. Pants room,8F:C61B,07C61B,B647,,18,8,8000,07C68D,Upwards extension
; Room $D646. Pants room,8F:C61B,07C61B,B647,,18,7,8000,07C693,Upwards extension
; Room $D646. Pants room,8F:C61B,07C61B,B703,,21,43,D695,07C699,Scroll PLM
; Room $D646. Pants room,8F:C61B,07C61B,B63B,,22,43,8000,07C69F,Rightwards extension
; Room $D646. Pants room,8F:C61B,07C61B,B63B,,23,43,8000,07C6A5,Rightwards extension
; Room $D69A. Pants room section,8F:C6AD,07C6AD,B703,,5,34,D6C8,07C6AD,Scroll PLM
; Room $D69A. Pants room section,8F:C6AD,07C6AD,B63B,,6,34,8000,07C6B3,Rightwards extension
; Room $D69A. Pants room section,8F:C6AD,07C6AD,B63B,,7,34,8000,07C6B9,Rightwards extension
; Room $D69A. Pants room section,8F:C6AD,07C6AD,B63B,,8,34,8000,07C6BF,Rightwards extension
; Room $D69A. Pants room section,8F:C6AD,07C6AD,B63B,,9,34,8000,07C6C5,Rightwards extension
; Room $D69A. Pants room section,8F:C6AD,07C6AD,B63B,,10,18,8000,07C6CB,Rightwards extension
; Room $D69A. Pants room section,8F:C6AD,07C6AD,B703,,5,27,D6CB,07C6D1,Scroll PLM
; Room $D69A. Pants room section,8F:C6AD,07C6AD,B63B,,6,27,8000,07C6D7,Rightwards extension
; Room $D69A. Pants room section,8F:C6AD,07C6AD,B63B,,7,27,8000,07C6DD,Rightwards extension
; Room $D6D0. Spring ball room,8F:C6E5,07C6E5,EF57,,24,22,0096,07C6E5,"Spring ball, chozo orb"
; Room $D6FD. Maridia speed blockade quicksand bottom,8F:C6ED,07C6ED,C872,,78,38,0099,07C705,Door. Green door facing left
; Room $D6FD. Maridia speed blockade quicksand bottom,8F:C6ED,07C6ED,C872,,110,22,009A,07C70B,Door. Green door facing left
; Room $D72A. Maridia grapple room,8F:C6EF,07C6EF,C88A,,110,6,0098,07C6EF,Door. Red door facing left
; Room $D72A. Maridia grapple room,8F:C6EF,07C6EF,C872,,78,38,0099,07C6F5,Door. Green door facing left
; Room $D72A. Maridia grapple room,8F:C6EF,07C6EF,C872,,110,22,009A,07C6FB,Door. Green door facing left
; Room $D765. Snail room save station,8F:C703,07C703,B76F,,5,11,0002,07C703,Save station
; Room $D78F. Pre Draygon room,8F:C70B,07C70B,B703,,4,14,D7DF,07C70B,Scroll PLM
; Room $D78F. Pre Draygon room,8F:C70B,07C70B,B63B,,5,14,8000,07C711,Rightwards extension
; Room $D78F. Pre Draygon room,8F:C70B,07C70B,B63B,,6,14,8000,07C717,Rightwards extension
; Room $D78F. Pre Draygon room,8F:C70B,07C70B,B63B,,7,14,8000,07C71D,Rightwards extension
; Room $D78F. Pre Draygon room,8F:C70B,07C70B,B63B,,8,14,8000,07C723,Rightwards extension
; Room $D78F. Pre Draygon room,8F:C70B,07C70B,B63B,,9,14,8000,07C729,Rightwards extension
; Room $D78F. Pre Draygon room,8F:C70B,07C70B,B63B,,10,14,8000,07C72F,Rightwards extension
; Room $D78F. Pre Draygon room,8F:C70B,07C70B,B63B,,11,14,8000,07C735,Rightwards extension
; Room $D78F. Pre Draygon room,8F:C70B,07C70B,DB4C,,1,38,009B,07C73B,"Door. Eye door, facing right"
; Room $D78F. Pre Draygon room,8F:C70B,07C70B,DB52,,1,41,009B,07C741,"Eye door bottom, facing right"
; Room $D78F. Pre Draygon room,8F:C70B,07C70B,DB48,,1,39,009B,07C747,"Eye door eye, facing right"
; Room $D78F. Pre Draygon room,8F:C70B,07C70B,EF83,,28,6,0097,07C74D,"Missile tank, shot block"
; Room $D7E4. Maridia speed blockade hall,8F:C755,07C755,EED7,,50,5,0098,07C755,Energy tank
; Room $D81A. Draygon save station,8F:C75D,07C75D,B76F,,7,11,0003,07C75D,Save station
; Room $D845. Maridia missile station,8F:C765,07C765,B6EB,,8,10,0099,07C765,Missile station
; Room $D86E. Sandy Maridia quicksand fall,8F:C76D,07C76D,B703,,11,41,D956,07C7A9,Scroll PLM
; Room $D86E. Sandy Maridia quicksand fall,8F:C76D,07C76D,B647,,11,40,8000,07C7AF,Upwards extension
; Room $D86E. Sandy Maridia quicksand fall,8F:C76D,07C76D,B647,,11,39,8000,07C7B5,Upwards extension
; Room $D86E. Sandy Maridia quicksand fall,8F:C76D,07C76D,B647,,11,38,8000,07C7BB,Upwards extension
; Room $D86E. Sandy Maridia quicksand fall,8F:C76D,07C76D,B703,,14,41,D95B,07C7C1,Scroll PLM
; Room $D86E. Sandy Maridia quicksand fall,8F:C76D,07C76D,C848,,1,22,009C,07C7C7,Door. Grey door facing right
; Room $D898. Maridia speed blockade quicksand fall,8F:C76F,07C76F,B703,,11,41,D956,07C799,Scroll PLM
; Room $D898. Maridia speed blockade quicksand fall,8F:C76F,07C76F,B647,,11,40,8000,07C79F,Upwards extension
; Room $D898. Maridia speed blockade quicksand fall,8F:C76F,07C76F,B647,,11,39,8000,07C7A5,Upwards extension
; Room $D898. Maridia speed blockade quicksand fall,8F:C76F,07C76F,B647,,11,38,8000,07C7AB,Upwards extension
; Room $D898. Maridia speed blockade quicksand fall,8F:C76F,07C76F,B703,,14,41,D95B,07C7B1,Scroll PLM
; Room $D898. Maridia speed blockade quicksand fall,8F:C76F,07C76F,C848,,1,22,009C,07C7B7,Door. Grey door facing right
; Room $D8C5. Shaktool,8F:C771,07C771,B703,,11,41,D956,07C789,Scroll PLM
; Room $D8C5. Shaktool,8F:C771,07C771,B647,,11,40,8000,07C78F,Upwards extension
; Room $D8C5. Shaktool,8F:C771,07C771,B647,,11,39,8000,07C795,Upwards extension
; Room $D8C5. Shaktool,8F:C771,07C771,B647,,11,38,8000,07C79B,Upwards extension
; Room $D8C5. Shaktool,8F:C771,07C771,B703,,14,41,D95B,07C7A1,Scroll PLM
; Room $D8C5. Shaktool,8F:C771,07C771,C848,,1,22,009C,07C7A7,Door. Grey door facing right
; Room $D913. Maridia grapple wall shaft,8F:C773,07C773,B703,,16,41,D951,07C773,Scroll PLM
; Room $D913. Maridia grapple wall shaft,8F:C773,07C773,B703,,11,41,D956,07C779,Scroll PLM
; Room $D913. Maridia grapple wall shaft,8F:C773,07C773,B647,,11,40,8000,07C77F,Upwards extension
; Room $D913. Maridia grapple wall shaft,8F:C773,07C773,B647,,11,39,8000,07C785,Upwards extension
; Room $D913. Maridia grapple wall shaft,8F:C773,07C773,B647,,11,38,8000,07C78B,Upwards extension
; Room $D913. Maridia grapple wall shaft,8F:C773,07C773,B703,,14,41,D95B,07C791,Scroll PLM
; Room $D913. Maridia grapple wall shaft,8F:C773,07C773,C848,,1,22,009C,07C797,Door. Grey door facing right
; Room $D95E. Botwoon,8F:C79F,07C79F,C848,,1,6,049D,07C79F,Door. Grey door facing right
; Room $D9AA. Space jump room,8F:C7A7,07C7A7,EF6F,,4,8,009A,07C7A7,"Space jump, chozo orb"
; Room $D9D4. Maridia energy station,8F:C7AF,07C7AF,B6DF,,8,10,009B,07C7AF,Energy station
; Room $D9FE. Maridia cacatac room west,8F:C7B7,07C7B7,C848,,1,22,009F,07C7E1,Door. Grey door facing right
; Room $D9FE. Maridia cacatac room west,8F:C7B7,07C7B7,DF65,,2,11,8802,07C7E7,"Draygon cannon, facing right"
; Room $D9FE. Maridia cacatac room west,8F:C7B7,07C7B7,DF59,,2,18,8804,07C7ED,"Draygon cannon, with shield, facing right"
; Room $D9FE. Maridia cacatac room west,8F:C7B7,07C7B7,DF71,,29,15,8806,07C7F3,"Draygon cannon, with shield, facing left"
; Room $D9FE. Maridia cacatac room west,8F:C7B7,07C7B7,DF71,,29,21,8808,07C7F9,"Draygon cannon, with shield, facing left"
; Room $DA2B. Maridia cacatac room east,8F:C7B9,07C7B9,C848,,1,22,009F,07C7D1,Door. Grey door facing right
; Room $DA2B. Maridia cacatac room east,8F:C7B9,07C7B9,DF65,,2,11,8802,07C7D7,"Draygon cannon, facing right"
; Room $DA2B. Maridia cacatac room east,8F:C7B9,07C7B9,DF59,,2,18,8804,07C7DD,"Draygon cannon, with shield, facing right"
; Room $DA2B. Maridia cacatac room east,8F:C7B9,07C7B9,DF71,,29,15,8806,07C7E3,"Draygon cannon, with shield, facing left"
; Room $DA2B. Maridia cacatac room east,8F:C7B9,07C7B9,DF71,,29,21,8808,07C7E9,"Draygon cannon, with shield, facing left"
; Room $DA60. Draygon,8F:C7BB,07C7BB,C842,,30,6,009E,07C7BB,Door. Grey door facing left
; Room $DA60. Draygon,8F:C7BB,07C7BB,C848,,1,22,009F,07C7C1,Door. Grey door facing right
; Room $DA60. Draygon,8F:C7BB,07C7BB,DF65,,2,11,8802,07C7C7,"Draygon cannon, facing right"
; Room $DA60. Draygon,8F:C7BB,07C7BB,DF59,,2,18,8804,07C7CD,"Draygon cannon, with shield, facing right"
; Room $DA60. Draygon,8F:C7BB,07C7BB,DF71,,29,15,8806,07C7D3,"Draygon cannon, with shield, facing left"
; Room $DA60. Draygon,8F:C7BB,07C7BB,DF71,,29,21,8808,07C7D9,"Draygon cannon, with shield, facing left"
; Room $DAAE. Tourian -> Crateria elevator,8F:C7E1,07C7E1,B70B,,6,44,8000,07C7E1,Elevator platform
; Room $DAE1. Metroid room 1,8F:C7E9,07C7E9,DB44,,8,8,0012,07C7E9,Sets Metroids cleared states when required
; Room $DAE1. Metroid room 1,8F:C7E9,07C7E9,C848,,1,6,0CA0,07C7EF,Door. Grey door facing right
; Room $DB31. Metroid room 2,8F:C7F7,07C7F7,DB44,,8,8,0014,07C7F7,Sets Metroids cleared states when required
; Room $DB31. Metroid room 2,8F:C7F7,07C7F7,C842,,14,22,0CA1,07C7FD,Door. Grey door facing left
; Room $DB7D. Metroid room 3,8F:C805,07C805,DB44,,8,8,0016,07C805,Sets Metroids cleared states when required
; Room $DB7D. Metroid room 3,8F:C805,07C805,C842,,94,6,0CA2,07C80B,Door. Grey door facing left
; Room $DBCD. Metroid room 4,8F:C813,07C813,DB44,,8,8,0018,07C813,Sets Metroids cleared states when required
